OBJECTID,NM_MUNICIP,CD_GEOCMU,NM_ESTADO,SECAS2015,SHAPE_Length,SHAPE_Area
585,SÃO FRANCISCO DO OESTE,2411908,RIO GRANDE DO NORTE,1,0.415993992205842,0.00617355179243566
586,GUARABIRA,2506301,PARAÍBA,1,0.583104237740653,0.013560218339046
587,GURINHÉM,2506400,PARAÍBA,1,0.808643590509165,0.0283291844615873
588,GURJÃO,2506509,PARAÍBA,2,0.964736404916346,0.027880805551058
589,PAULISTA,2510907,PARAÍBA,2,1.02113891645254,0.047174427276159
590,JURU,2508000,PARAÍBA,2,0.825653943634521,0.0330379338149471
591,MANAÍRA,2509008,PARAÍBA,2,0.899412862861227,0.0288984743001083
592,BOA VISTA,2502151,PARAÍBA,2,0.939290813232192,0.039020297641779
593,BOM JESUS,2502201,PARAÍBA,2,0.384490463082376,0.00388589740274964
594,PEDRA BRANCA,2511004,PARAÍBA,2,0.600422036482754,0.00925101706293145
595,PEDRA LAVRADA,2511103,PARAÍBA,2,1.08899661191448,0.0287663530231079
596,PIANCÓ,2511301,PARAÍBA,2,1.24549839075499,0.0462344587484426
597,PICUÍ,2511400,PARAÍBA,2,1.47887664858866,0.0540915007345765
598,PILAR,2511509,PARAÍBA,1,0.529329129106863,0.00838473608274246
599,SENADOR ELÓI DE SOUZA,2413102,RIO GRANDE DO NORTE,1,0.582779377068962,0.0136909899291193
600,PEDRO RÉGIS,2512721,PARAÍBA,1,0.35445492178078,0.00601567537237339
601,RIACHÃO,2512747,PARAÍBA,2,0.428587841631899,0.00737070050614788
602,RIACHÃO DO BACAMARTE,2512754,PARAÍBA,2,0.250358214865183,0.00314155601651046
603,SANTA CRUZ,2513208,PARAÍBA,2,0.690102180592449,0.0171831167255754
604,SANTA HELENA,2513307,PARAÍBA,2,0.645824164585936,0.0172021986754675
605,SANTA INÊS,2513356,PARAÍBA,2,0.838129039077717,0.0265879687066805
606,SANTA LUZIA,2513406,PARAÍBA,2,1.0508412511653,0.0372868220373268
607,PEDRO VELHO,2409803,RIO GRANDE DO NORTE,1,0.626806460432219,0.0157533912730495
608,PENDÊNCIAS,2409902,RIO GRANDE DO NORTE,1,0.838458853664078,0.0341935004734952
609,PILÕES,2410009,RIO GRANDE DO NORTE,1,0.390057036561968,0.00675753821960659
610,CACIMBINHAS,2701209,ALAGOAS,1,0.690862105058452,0.0225386561198651
611,CANAPI,2701605,ALAGOAS,1,1.06768734739067,0.0469660231545873
612,GIRAU DO PONCIANO,2702900,ALAGOAS,1,1.04697601118562,0.0423908560457141
613,IGACI,2703106,ALAGOAS,1,1.03819716600207,0.0275191304966544
614,SÃO JOSÉ DE ESPINHARAS,2514404,PARAÍBA,2,1.10053695344046,0.0593611082847068
615,SÃO JOSÉ DOS RAMOS,2514453,PARAÍBA,1,0.523941987831783,0.00804284910848771
616,SÃO JOSÉ DE PIRANHAS,2514503,PARAÍBA,2,1.25939180885468,0.0554385356392331
617,TORITAMA,2615409,PERNAMBUCO,2,0.234571837186651,0.00210819921092034
618,TRINDADE,2615607,PERNAMBUCO,2,0.578731973742409,0.0188155547665432
619,QUEBRANGULO,2707602,ALAGOAS,1,0.987805415336057,0.0263202553508162
620,MONTE ALEGRE DE SERGIPE,2804201,SERGIPE,1,1.26991253411119,0.0336018146974653
621,NOSSA SENHORA DA GLÓRIA,2804508,SERGIPE,1,1.77207388005073,0.0624143795657026
622,TAVARES,2516607,PARAÍBA,2,0.954183103632758,0.0194473084532606
623,ANGELIM,2601003,PERNAMBUCO,2,0.542698627509818,0.0097028868750494
624,ARARIPINA,2601102,PERNAMBUCO,2,1.84763034182207,0.155088120222584
625,CANHOTINHO,2603702,PERNAMBUCO,2,1.20955196643205,0.0347857379407121
626,CAPOEIRAS,2603801,PERNAMBUCO,2,0.925411715082746,0.0276323369473474
627,CARNAÍBA,2603900,PERNAMBUCO,2,1.14380570721958,0.0350705793031206
628,CARNAUBEIRA DA PENHA,2603926,PERNAMBUCO,2,1.33474454943534,0.0824832287515942
629,CARUARU,2604106,PERNAMBUCO,2,1.55800026465804,0.0755396072777684
630,SÃO SEBASTIÃO DE LAGOA DE ROÇA,2515104,PARAÍBA,2,0.271925314978519,0.00408954470006423
631,SÃO SEBASTIÃO DO UMBUZEIRO,2515203,PARAÍBA,2,1.15383537129565,0.0377897515291415
632,TEIXEIRA,2516706,PARAÍBA,2,0.567065728925215,0.0131740972192646
633,TENÓRIO,2516755,PARAÍBA,2,0.515634899394721,0.00861408954092954
634,JATOBÁ,2608057,PERNAMBUCO,2,0.70975090052171,0.022860648682544
635,JOÃO ALFREDO,2608107,PERNAMBUCO,2,0.592414455955865,0.0114680263429073
636,ARCOVERDE,2601201,PERNAMBUCO,2,0.927047715999162,0.0288074062876193
637,MIRANDIBA,2609303,PERNAMBUCO,2,1.26752579192102,0.06741820697235
638,CASINHAS,2604155,PERNAMBUCO,2,0.53602348638748,0.00949778828066916
639,SANHARÓ,2612406,PERNAMBUCO,2,0.775010845166344,0.0220566596797028
640,SANTA CRUZ,2612455,PERNAMBUCO,2,1.6857256251439,0.103082802333537
641,SANTA CRUZ DA BAIXA VERDE,2612471,PERNAMBUCO,2,0.481679132181142,0.00942307987753754
642,SANTA CRUZ DO CAPIBARIBE,2612505,PERNAMBUCO,2,0.833755849515713,0.0274942300051957
643,SANTA FILOMENA,2612554,PERNAMBUCO,2,1.49063356033832,0.0824765474843566
644,SANTA MARIA DA BOA VISTA,2612604,PERNAMBUCO,2,2.52098305225962,0.246537621118827
645,SANTA MARIA DO CAMBUCÁ,2612703,PERNAMBUCO,2,0.391840908587878,0.00755465512122218
646,SÃO VICENTE DO SERIDÓ,2515401,PARAÍBA,2,0.77521342567219,0.0226202217375883
647,GRANITO,2606309,PERNAMBUCO,2,0.90511967018905,0.0427868552952977
648,JUCATI,2608255,PERNAMBUCO,2,0.470310240999878,0.00991014470171544
649,CARNEIROS,2701803,ALAGOAS,1,0.452719776849326,0.00838581425299068
650,OROBÓ,2609709,PERNAMBUCO,2,0.553420457940654,0.0113649465176641
651,OLHO D'ÁGUA DAS FLORES,2705705,ALAGOAS,1,0.736761598977228,0.0157522687144186
652,OLHO D'ÁGUA DO CASADO,2705804,ALAGOAS,1,0.824325400120207,0.0265306533809639
653,OLIVENÇA,2706000,ALAGOAS,1,0.50526465907481,0.0144673320410231
654,OURO BRANCO,2706109,ALAGOAS,1,0.617040473402082,0.0149840215468785
655,PALESTINA,2706208,ALAGOAS,1,0.315402737637064,0.00314758111920761
656,GRAVATÁ,2606408,PERNAMBUCO,2,0.975382249621536,0.0415856884523424
657,IATI,2606507,PERNAMBUCO,2,1.39673143276417,0.0522457916443035
658,IBIMIRIM,2606606,PERNAMBUCO,2,2.01905133675479,0.156592968919238
659,TRIUNFO,2615706,PERNAMBUCO,2,0.624813000014779,0.0157023773044376
660,TUPANATINGA,2615805,PERNAMBUCO,2,1.82328241980297,0.0780892613496965
661,TUPARETAMA,2615904,PERNAMBUCO,2,0.772736281724936,0.0146353311379057
662,COITÉ DO NÓIA,2702009,ALAGOAS,1,0.438120245960779,0.00729065497736862
663,TRAIPU,2709202,ALAGOAS,1,1.26321620043445,0.0565329108502912
664,INHAPI,2703304,ALAGOAS,1,0.801119321065072,0.0307248356335101
665,JACARÉ DOS HOMENS,2703403,ALAGOAS,1,0.56146995070138,0.0123152455053016
666,SANTA TERESINHA,2513802,PARAÍBA,2,0.790408548009965,0.0292980288040166
667,SANTO ANDRÉ,2513851,PARAÍBA,2,0.679834515227085,0.0161873706134947
668,RIACHO DE SANTANA,2410801,RIO GRANDE DO NORTE,1,0.555661947483457,0.0104685504027538
669,RIACHUELO,2410900,RIO GRANDE DO NORTE,1,0.614975420558909,0.0214632611490928
670,RODOLFO FERNANDES,2411007,RIO GRANDE DO NORTE,1,0.550163498682613,0.0126437196642797
671,VENTUROSA,2616001,PERNAMBUCO,2,0.928784634152948,0.0263461845654295
672,VERDEJANTE,2616100,PERNAMBUCO,2,0.990775553085617,0.0390415153768261
673,SANTANA DO IPANEMA,2708006,ALAGOAS,1,1.00274439532505,0.0360403915974574
674,TRIUNFO,2516805,PARAÍBA,2,0.741575791611662,0.017978346453541
675,SÃO BENTO,2513901,PARAÍBA,2,0.628733893110083,0.0202894036310396
676,BELÉM DO SÃO FRANCISCO,2601607,PERNAMBUCO,2,2.11083879449089,0.150375309250494
677,BELO JARDIM,2601706,PERNAMBUCO,2,1.56027937257255,0.0531562646514669
678,BETÂNIA,2601805,PERNAMBUCO,2,1.41537096857232,0.102102447286608
679,BEZERROS,2601904,PERNAMBUCO,2,1.08353924617344,0.0402772015803248
680,BODOCÓ,2602001,PERNAMBUCO,2,1.98223245771573,0.132476512834684
681,BOM CONSELHO,2602100,PERNAMBUCO,2,1.50018126169731,0.0651743533305183
682,BOM JARDIM,2602209,PERNAMBUCO,2,0.93128927995781,0.0179063975187946
683,BONITO,2602308,PERNAMBUCO,2,1.23874033757115,0.0324870575155541
684,SÃO JOSÉ DE PRINCESA,2514552,PARAÍBA,2,0.734994568047721,0.0129517586728834
685,SÃO JOSÉ DO BONFIM,2514602,PARAÍBA,2,0.503609747832164,0.0110285539217148
686,CEDRO,2604304,PERNAMBUCO,2,0.581700100760906,0.0121923991187467
687,SERRA BRANCA,2515500,PARAÍBA,2,1.30586699957174,0.0563300847262342
688,UIRAÚNA,2516904,PARAÍBA,2,0.812583607157766,0.0240763419267791
689,UMBUZEIRO,2517001,PARAÍBA,2,0.710508797365587,0.0152893355842438
690,JUPI,2608305,PERNAMBUCO,2,0.521045563042161,0.00862676078509244
691,BREJÃO,2602407,PERNAMBUCO,2,0.587574136670519,0.0131396321558009
692,OROCÓ,2609808,PERNAMBUCO,2,1.13225514576849,0.045554445063751
693,OURICURI,2609907,PERNAMBUCO,2,2.73356989847098,0.19870424833298
694,PALMEIRINA,2610103,PERNAMBUCO,2,0.768605533133909,0.0138799772172612
695,PANELAS,2610202,PERNAMBUCO,2,0.897808416633148,0.0312536284223183
696,PARANATAMA,2610301,PERNAMBUCO,2,0.759741397446479,0.0189792574731431
697,PARNAMIRIM,2610400,PERNAMBUCO,2,3.19186144377224,0.215088867333171
698,PASSIRA,2610509,PERNAMBUCO,2,0.919640430456634,0.0268007185823638
699,PEDRA,2610806,PERNAMBUCO,2,1.65796227058519,0.0659801944892051
700,PESQUEIRA,2610905,PERNAMBUCO,2,1.95168105076177,0.0817305494839478
701,PETROLÂNDIA,2611002,PERNAMBUCO,2,1.75688719703073,0.0868554679884209
702,PETROLINA,2611101,PERNAMBUCO,2,3.22063254049788,0.375132628542761
703,POÇÃO,2611200,PERNAMBUCO,2,0.744277289144413,0.0167678033055179
704,PALMEIRA DOS ÍNDIOS,2706307,ALAGOAS,1,0.936795256953159,0.0372516703020582
705,PÃO DE AÇÚCAR,2706406,ALAGOAS,1,1.41494782900421,0.0571464265810383
706,PARICONHA,2706422,ALAGOAS,1,0.645519165962193,0.0212713735959314
707,SERRA DA RAIZ,2515609,PARAÍBA,1,0.236996867374167,0.00237848064432699
708,SERRA GRANDE,2515708,PARAÍBA,2,0.44751912090185,0.00683425586373673
709,IBIRAJUBA,2606705,PERNAMBUCO,2,0.596989266329133,0.0155739594268785
710,IGUARACY,2606903,PERNAMBUCO,2,1.68345726916829,0.0687168725399697
711,INAJÁ,2607000,PERNAMBUCO,2,1.80934779817265,0.0971877283823094
712,JUREMA,2608404,PERNAMBUCO,2,0.580665439812365,0.0121825210134558
713,JARAMATAIA,2703700,ALAGOAS,1,0.519377919411561,0.00854413611931115
714,LAGOA DA CANOA,2704104,ALAGOAS,1,0.467756928939652,0.00695384752575583
715,OURO VELHO,2510600,PARAÍBA,2,0.50321246136974,0.010603453093661
716,PARARI,2510659,PARAÍBA,2,0.629765487492631,0.0170079642673187
717,PASSAGEM,2510709,PARAÍBA,2,0.440032495392482,0.00915755123675127
718,PATOS,2510808,PARAÍBA,2,1.38283013658976,0.0387119301062056
719,INGAZEIRA,2607109,PERNAMBUCO,2,0.641413167681204,0.019971833273485
720,IPUBI,2607307,PERNAMBUCO,2,1.10434227006274,0.0705696832624893
721,VERTENTE DO LÉRIO,2616183,PERNAMBUCO,2,0.372158379434424,0.00603589123782427
722,VERTENTES,2616209,PERNAMBUCO,2,0.755200403307064,0.0160979700823386
723,CRAÍBAS,2702355,ALAGOAS,1,0.685447789176721,0.0224745780174062
724,DELMIRO GOUVEIA,2702405,ALAGOAS,1,1.10845679679736,0.050089719621548
725,SÃO BENTINHO,2513927,PARAÍBA,2,0.61829115615942,0.0160325880021943
726,SÃO DOMINGOS DO CARIRI,2513943,PARAÍBA,2,0.708529644880059,0.0179288054042925
727,SÃO DOMINGOS,2513968,PARAÍBA,2,0.560644527638073,0.013833033544863
728,CORRENTES,2604700,PERNAMBUCO,2,0.940638873282962,0.0261391438455145
729,CUMARU,2604908,PERNAMBUCO,2,0.786665484119304,0.0239704730679834
730,CUPIRA,2605004,PERNAMBUCO,2,0.440560764141565,0.00781571543806858
731,CUSTÓDIA,2605103,PERNAMBUCO,2,1.79344749527102,0.115211860794095
732,SÃO JOSÉ DA TAPERA,2708402,ALAGOAS,1,1.05699266618212,0.0407714639989542
733,ITABI,2803104,SERGIPE,1,0.721822741632888,0.0152124748067396
734,VÁRZEA,2517100,PARAÍBA,2,0.638117433371114,0.0155846963696407
735,BREJINHO,2602506,PERNAMBUCO,2,0.5877265081932,0.00870331711393719
736,BREJO DA MADRE DE DEUS,2602605,PERNAMBUCO,2,1.52322453804798,0.0625372954356726
737,BUÍQUE,2602803,PERNAMBUCO,2,1.70590305085897,0.109250985817602
738,CABROBÓ,2603009,PERNAMBUCO,2,1.89741032608541,0.136091056251248
739,CACHOEIRINHA,2603108,PERNAMBUCO,2,0.634895090065024,0.0147201029429134
740,CAETÉS,2603207,PERNAMBUCO,2,0.928591461876615,0.0270776902636364
741,SÃO JOSÉ DO BREJO DO CRUZ,2514651,PARAÍBA,2,0.690119852556038,0.0206745888590171
742,SÃO JOSÉ DO SABUGI,2514701,PARAÍBA,2,0.622549809722034,0.0169267329956807
743,SERRA REDONDA,2515807,PARAÍBA,1,0.320897022396321,0.00457664709536376
744,VIEIRÓPOLIS,2517209,PARAÍBA,2,0.547404061585345,0.0120009768629283
745,ZABELÊ,2517407,PARAÍBA,2,0.444401055951807,0.00897397606503249
746,AFOGADOS DA INGAZEIRA,2600104,PERNAMBUCO,2,0.97439557425475,0.0309585745139947
747,QUIXABA,2611533,PERNAMBUCO,2,0.657518468796661,0.0172700577199818
748,RIACHO DAS ALMAS,2611705,PERNAMBUCO,2,0.890441967418407,0.025758966356905
749,SAIRÉ,2612000,PERNAMBUCO,2,0.574490789263883,0.0155427617013507
750,SÃO RAFAEL,2412807,RIO GRANDE DO NORTE,1,0.833230594049717,0.0383035155887276
751,SÃO TOMÉ,2412906,RIO GRANDE DO NORTE,1,1.19272551468789,0.0704516390202938
752,SÃO VICENTE,2413003,RIO GRANDE DO NORTE,1,0.711274585039775,0.0161631225966337
753,SERTÃOZINHO,2515930,PARAÍBA,1,0.286109845376921,0.0026826317426871
754,SOBRADO,2515971,PARAÍBA,1,0.494131147491364,0.00505462301246445
755,SOLÂNEA,2516003,PARAÍBA,2,0.644534025766045,0.0189838626393056
756,LAGOA DO OURO,2608602,PERNAMBUCO,2,0.703304041526024,0.016350663180404
757,LAGOA DOS GATOS,2608701,PERNAMBUCO,2,0.575024093465593,0.0184811594860163
758,LAGOA GRANDE,2608750,PERNAMBUCO,2,2.06549288098429,0.151941260406306
759,LAJEDO,2608800,PERNAMBUCO,2,0.650397351421375,0.0155356014039703
760,LIMOEIRO,2608909,PERNAMBUCO,2,0.77569418954925,0.0224434553366994
761,MAJOR ISIDORO,2704401,ALAGOAS,1,0.913807305529179,0.036962287247288
762,MARAVILHA,2704609,ALAGOAS,1,0.930382624358824,0.0274135829605652
763,SANTA TEREZINHA,2612802,PERNAMBUCO,2,0.585971691741121,0.0160205036814333
764,SÃO BENTO DO UNA,2613008,PERNAMBUCO,2,1.17934322304713,0.0590614199369433
765,SÃO CAITANO,2613107,PERNAMBUCO,2,0.892121926317141,0.0313942104212876
766,SÃO JOÃO,2613206,PERNAMBUCO,2,0.664574137000858,0.0212351706819265
767,SÃO JOAQUIM DO MONTE,2613305,PERNAMBUCO,2,0.859202872173482,0.0190551953762949
768,SÃO JOSÉ DO BELMONTE,2613503,PERNAMBUCO,2,1.73858933830296,0.120863267542935
769,SÃO JOSÉ DO EGITO,2613602,PERNAMBUCO,2,1.51688421997188,0.0654507176165436
770,ITACURUBA,2607406,PERNAMBUCO,2,0.90749604680846,0.0353375098048958
771,ITAÍBA,2607505,PERNAMBUCO,2,1.60909295157494,0.0909199232456515
772,ITAPETIM,2607703,PERNAMBUCO,2,0.975336470874377,0.0331590600901857
773,DOIS RIACHOS,2702504,ALAGOAS,1,0.522843100841893,0.0115114920124045
774,ESTRELA DE ALAGOAS,2702553,ALAGOAS,1,0.711022920839643,0.0213696303534047
775,SÃO FRANCISCO,2513984,PARAÍBA,2,0.457093420481303,0.00777291827431622
776,SÃO JOÃO DO CARIRI,2514008,PARAÍBA,2,1.20367517462771,0.0534968774297807
777,SÃO JOÃO DO TIGRE,2514107,PARAÍBA,2,1.42631605805439,0.0669508354704563
778,SÃO JOSÉ DA LAGOA TAPADA,2514206,PARAÍBA,2,0.756810324346083,0.0279683217129138
779,SÃO JOSÉ DE CAIANA,2514305,PARAÍBA,2,0.64738092490282,0.0144375886280998
780,SÃO VICENTE FERRER,2613800,PERNAMBUCO,2,0.575594317149005,0.00934023265921039
781,SERRA TALHADA,2613909,PERNAMBUCO,2,2.72800944543739,0.244436215222673
782,SERRITA,2614006,PERNAMBUCO,2,1.97012524165837,0.126134311774284
783,SERTÂNIA,2614105,PERNAMBUCO,2,2.36468714145468,0.198710604473746
784,MOREILÂNDIA,2614303,PERNAMBUCO,2,1.05672196854944,0.0330559644095751
785,SOLIDÃO,2614402,PERNAMBUCO,2,0.563374014400318,0.0113404106392775
786,ÁGUA BRANCA,2700102,ALAGOAS,1,0.990597656338597,0.0393599399602579
787,ARAPIRACA,2700300,ALAGOAS,1,0.881223751309863,0.0290045246763866
788,BATALHA,2700706,ALAGOAS,1,0.722608433121284,0.0263234350660025
789,BELO MONTE,2700904,ALAGOAS,1,0.784851197606993,0.0274659482978241
790,SENADOR RUI PALMEIRA,2708956,ALAGOAS,1,0.796979721825832,0.0282115264934041
791,AFRÂNIO,2600203,PERNAMBUCO,2,2.13078851826089,0.122443221566152
792,AGRESTINA,2600302,PERNAMBUCO,2,0.740615120209945,0.0164697046941875
793,ÁGUAS BELAS,2600500,PERNAMBUCO,2,1.44318187492887,0.0728688813624303
794,CALÇADO,2603306,PERNAMBUCO,2,0.524489303458124,0.0100204415347164
795,CALUMBI,2603405,PERNAMBUCO,2,0.889932179518742,0.0147069484688853
796,CAMOCIM DE SÃO FÉLIX,2603504,PERNAMBUCO,2,0.428571044272373,0.00594945445161301
797,PIRANHAS,2707107,ALAGOAS,1,0.986336387906385,0.0336065524430486
798,POÇO DAS TRINCHEIRAS,2707206,ALAGOAS,1,1.08184358307862,0.0233263187880148
799,CARIRA,2801405,SERGIPE,1,1.13982967157777,0.0525361073150454
800,FREI PAULO,2802304,SERGIPE,1,0.779194504352559,0.0330677413614665
801,GARARU,2802403,SERGIPE,1,1.72061403462384,0.0540158057710014
802,ALAGOINHA,2600609,PERNAMBUCO,2,0.634714916228105,0.0178877966441064
803,ALTINHO,2600807,PERNAMBUCO,2,0.942459334228024,0.0371598950405045
804,SALGADINHO,2612109,PERNAMBUCO,2,0.457033471013384,0.00715197451199253
805,SALGUEIRO,2612208,PERNAMBUCO,2,2.34659401483096,0.13839239585182
806,SALOÁ,2612307,PERNAMBUCO,2,0.816251780988324,0.0207274296875864
807,SÃO JOSÉ DOS CORDEIROS,2514800,PARAÍBA,2,0.894109297929966,0.0308631461404091
808,SÃO MAMEDE,2514909,PARAÍBA,2,1.0920546521539,0.0434254632136593
809,SÃO MIGUEL DE TAIPU,2515005,PARAÍBA,1,0.368202222282029,0.00757571179337275
810,DORMENTES,2605152,PERNAMBUCO,2,1.75018422629515,0.126266704339377
811,EXU,2605301,PERNAMBUCO,2,1.46355358336397,0.109575843371678
812,FEIRA NOVA,2605400,PERNAMBUCO,2,0.431576625780817,0.00883443732050194
813,FLORES,2605608,PERNAMBUCO,2,1.32938486593177,0.0816425313019162
814,FLORESTA,2605707,PERNAMBUCO,2,3.56240706321621,0.299307583194329
815,SOLEDADE,2516102,PARAÍBA,2,0.941814892631038,0.0458408309910269
816,SOSSÊGO,2516151,PARAÍBA,2,0.594078502280977,0.0126558660014992
817,SOUSA,2516201,PARAÍBA,2,1.28157279065153,0.0604062832348168
818,SUMÉ,2516300,PARAÍBA,2,1.56457551028012,0.0686845399300535
819,TACIMA,2516409,PARAÍBA,2,0.807067778292575,0.0201664530532338
820,TAPEROÁ,2516508,PARAÍBA,2,1.07406715170836,0.052738591689885
821,MACHADOS,2609105,PERNAMBUCO,2,0.344358583709375,0.00492065433595158
822,MANARI,2609154,PERNAMBUCO,2,1.00481852531491,0.0295310388145578
823,MATA GRANDE,2705002,ALAGOAS,1,1.4161454463911,0.0733016698622054
824,MINADOR DO NEGRÃO,2705309,ALAGOAS,1,0.489700529818798,0.013782956797346
825,MONTEIRÓPOLIS,2705408,ALAGOAS,1,0.366313788626917,0.00708545278449445
826,FREI MIGUELINHO,2605806,PERNAMBUCO,2,0.630878501740945,0.017443153844951
827,GARANHUNS,2606002,PERNAMBUCO,2,1.29627124749257,0.0376979774094218
828,SURUBIM,2614501,PERNAMBUCO,2,0.737340651414034,0.0207333455813636
829,TABIRA,2614600,PERNAMBUCO,2,0.864501735182644,0.0317919853942743
830,TACAIMBÓ,2614709,PERNAMBUCO,2,0.76032696738665,0.0186831877379677
831,TACARATU,2614808,PERNAMBUCO,2,1.74102621838472,0.103967667648664
832,TAQUARITINGA DO NORTE,2615003,PERNAMBUCO,2,0.953349181844632,0.0389614836614111
833,TEREZINHA,2615102,PERNAMBUCO,2,0.567697467009933,0.0124558345443414
834,TERRA NOVA,2615201,PERNAMBUCO,2,0.790175020530999,0.024300253099099
835,JATAÚBA,2608008,PERNAMBUCO,2,1.24648113828515,0.058618017728382
836,CACULÉ,2905008,BAHIA,1,1.36280234816931,0.0512230780816617
837,CAETANOS,2905156,BAHIA,1,1.44974088074486,0.0735290874601777
838,CAETITÉ,2905206,BAHIA,1,3.93086110743935,0.221786470759615
839,CAFARNAUM,2905305,BAHIA,1,1.06530433135039,0.0560012732211776
840,CAMPO ALEGRE DE LOURDES,2905909,BAHIA,1,2.65701285000213,0.229033336808041
841,IRECÊ,2914604,BAHIA,1,0.744102710409616,0.0264181627812283
842,ITAGUAÇU DA BAHIA,2915353,BAHIA,1,3.48521835954395,0.367954437575991
843,CATUTI,3115474,MINAS GERAIS,1,1.1440303451437,0.0242227376578803
844,MUCURICI,3203601,ESPÍRITO SANTO,1,1.08095635041705,0.0460887696869631
845,MUQUI,3203809,ESPÍRITO SANTO,1,1.02301690113731,0.0284379186083517
846,NOVA VENÉCIA,3203908,ESPÍRITO SANTO,1,2.76302099248428,0.123520353708912
847,PEDRO CANÁRIO,3204054,ESPÍRITO SANTO,1,1.41196097321987,0.0370291211611201
848,PINHEIROS,3204104,ESPÍRITO SANTO,1,1.96430876180189,0.0831927266612718
849,MORTUGABA,2921807,BAHIA,2,1.19012441808736,0.0443812351816164
850,MULUNGU DO MORRO,2922052,BAHIA,1,1.11376615321528,0.0469780642789791
851,MUNDO NOVO,2922102,BAHIA,1,2.53144158343062,0.123938102926165
852,MUQUÉM DE SÃO FRANCISCO,2922250,BAHIA,1,3.33803853250384,0.320090631932231
853,NOVA SOURE,2922904,BAHIA,1,1.24231401700677,0.0786985247634123
854,SÃO FRANCISCO DE ITABAPOANA,3304755,RIO DE JANEIRO,1,2.00523827945872,0.097777962993583
855,SÍTIO DO MATO,2930758,BAHIA,1,2.00378935725558,0.135554573328314
856,SOBRADINHO,2930774,BAHIA,1,1.58296953410377,0.102060832017659
857,SOUTO SOARES,2930808,BAHIA,1,1.59100313636014,0.0824756691559362
858,TANHAÇU,2931004,BAHIA,1,1.83568163782225,0.106946514286103
859,TANQUE NOVO,2931053,BAHIA,1,1.32646375485416,0.0609202691949531
860,CANARANA,2906204,BAHIA,1,1.12165887187486,0.0478012837531742
861,CANDIBA,2906600,BAHIA,2,0.825180986697517,0.0363427062050861
862,CANSANÇÃO,2906808,BAHIA,1,2.05972646778469,0.110481523411488
863,CANUDOS,2906824,BAHIA,1,2.90728028540635,0.265114097073913
864,BERIZAL,3106655,MINAS GERAIS,1,1.12218956055232,0.0412022498028921
865,CLARO DOS POÇÕES,3116506,MINAS GERAIS,1,2.0080995576223,0.0611541414131842
866,COMERCINHO,3117009,MINAS GERAIS,1,1.21155349278301,0.0553753603464899
867,NOVO HORIZONTE,2923035,BAHIA,1,1.02011857044199,0.0507261384290178
868,OLIVEIRA DOS BREJINHOS,2923209,BAHIA,1,2.96990927136357,0.275326619905762
869,OUROLÂNDIA,2923357,BAHIA,1,1.58329899304377,0.123129722280034
870,PALMAS DE MONTE ALTO,2923407,BAHIA,2,2.33381663453485,0.214572372780652
871,PARAMIRIM,2923605,BAHIA,1,1.98389055593287,0.0907652267058005
872,PARATINGA,2923704,BAHIA,1,2.68247824527008,0.218384486070618
873,ESPINOSA,3124302,MINAS GERAIS,1,3.13779920309095,0.156951903031726
874,FELÍCIO DOS SANTOS,3125408,MINAS GERAIS,1,0.93961563300473,0.0305322057662654
875,FELISBURGO,3125606,MINAS GERAIS,1,1.48191040829535,0.0504976566397463
876,TREMEDAL,2931806,BAHIA,1,2.52134216267294,0.16967519578164
877,TUCANO,2931905,BAHIA,1,2.15827883140605,0.231540512516731
878,UAUÁ,2932002,BAHIA,1,2.34963703273759,0.250216749825976
879,UIBAÍ,2932408,BAHIA,1,1.10953385099373,0.0456370893924695
880,UMBURANAS,2932457,BAHIA,1,2.54122502640501,0.137984533458177
881,ITINGA,3134004,MINAS GERAIS,1,2.15035794226329,0.139683186757916
882,BOCAIÚVA,3107307,MINAS GERAIS,1,6.1068093188062,0.274298184605406
883,POÇO REDONDO,2805406,SERGIPE,1,1.42857278186802,0.101557112733322
884,PORTO DA FOLHA,2805604,SERGIPE,1,1.43564378332737,0.0723247205060676
885,ABAÍRA,2900108,BAHIA,1,1.3729831713894,0.0442340417061323
886,ABARÉ,2900207,BAHIA,1,1.68668016815421,0.122033161145818
887,ÉRICO CARDOSO,2900504,BAHIA,1,1.29064416881569,0.0641235762984682
888,FRANCISCO BADARÓ,3126505,MINAS GERAIS,1,1.2654035139,0.0391432531105647
889,FRANCISCO DUMONT,3126604,MINAS GERAIS,1,2.3439363190991,0.134076143358702
890,FRANCISCO SÁ,3126703,MINAS GERAIS,1,2.78654604339132,0.232404293752347
891,NINHEIRA,3144656,MINAS GERAIS,1,1.7088183709524,0.0932883505412697
892,NOVA PORTEIRINHA,3145059,MINAS GERAIS,1,0.634597920631261,0.0101980264223957
893,NOVO CRUZEIRO,3145307,MINAS GERAIS,1,2.14502183747208,0.144790482125033
894,NOVORIZONTE,3145372,MINAS GERAIS,1,0.975238569959925,0.0229549986847411
895,JAÍBA,3135050,MINAS GERAIS,1,3.33122141578855,0.220930476660654
896,JANAÚBA,3135100,MINAS GERAIS,1,2.89488233686867,0.183989732921193
897,JANUÁRIA,3135209,MINAS GERAIS,1,6.51853088102282,0.560619684062521
898,JENIPAPO DE MINAS,3135456,MINAS GERAIS,1,0.988358650152961,0.0241587343445763
899,JEQUITAÍ,3135605,MINAS GERAIS,1,2.0304600819867,0.107753266354548
